system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_43,81.14336834878543,80.99370583272974,74.83031636095058,71.9912777991959,77.23487224340494,69.49762228386311,63.61404946269448,KMCUTU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.479,37.926]}"
2_44,105.87750606751047,105.67447325092377,107.54105772749605,107.08409021480094,100.51237090737084,109.06542827130954,110.00464255359881,WMT3WI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.419,37.522]}"
2_45,110.47529623225995,113.08848296537451,121.80804120929409,121.34303268597853,118.15046295325538,133.29212880340185,129.6322173167887,305V22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.451,37.502]}"
2_46,99.53782102292882,95.8048782107565,94.45723002417864,100.83209942348418,99.32095858820989,100.86244108161853,108.51539305939474,K324ZY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.054,37.32]}"
2_47,94.51979233022695,94.29959193791655,93.24094788528905,95.99544473694769,101.94515383898877,107.90127901807497,109.4662942985847,JW1UQO,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.629,37.141]}"
2_48,112.38260850144678,115.2194484911791,119.71218290370837,119.61334371635866,121.70938427328787,127.69026626744179,129.2690583342372,WDNB29,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.202,37.849]}"
2_49,78.11947402715566,73.20042077891617,68.15587321012947,70.92359374138522,71.56069785230954,72.39532419095369,72.08015678316468,F84DYT,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.336,37.052]}"
2_50,154.15238389646765,159.73944123555106,169.74512186963966,176.20386345774787,166.39608507638542,173.66737420493482,156.1547487099647,4ZNAOU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.746,37.457]}"
2_51,123.33041004261884,122.27550657754722,120.5681133455046,119.80096037996518,111.07961389566341,112.53269743072474,110.82987144304178,YD6SVT,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.869,37.592]}"
2_52,138.99859173479064,141.07546369210473,139.29641360070576,136.97913301988171,123.74276233222201,125.4433154473916,119.28790810715216,LAH414,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.135,37.68]}"
